team_id,margin,their_score,teleop_points,score,foul_count,auto_points,teleop_total_note_points,auto_leave_points,teleop_amp_note_count,ensemble_bonus_on_stage_robots_threshold,adjust_points,foul_points,auto_amp_note_points,end_game_harmony_points,end_game_park_points,auto_speaker_note_count,teleop_speaker_note_count,end_game_on_stage_points,melody_bonus_threshold_non_coop,auto_speaker_note_points,melody_bonus_threshold,end_game_note_in_trap_points,tech_foul_count,total_points,end_game_spot_light_bonus_points,auto_amp_note_count,teleop_speaker_note_amplified_count,ensemble_bonus_stage_points_threshold,teleop_speaker_note_points,teleop_amp_note_points,rp,auto_total_note_points,melody_bonus_threshold_coop,teleop_speaker_note_amplified_points,end_game_total_stage_points
343,11.797833614068452,27.579273898906656,28.349434482173343,39.377107512975115,0.13225493483671497,9.418318403895082,22.734889286051377,1.394470153420103,4.186326114505288,0.6666666666666656,0.0,1.6093546269066819,0.01730208661798207,-0.14556872403447246,0.2467302266831421,1.6013092327713991,-1.7135911316812487,2.7596069711636773,6.999999999999991,8.006546163856997,6.200384885918676,2.7320620318077777,0.0028425799355517034,39.377107512975115,0.021714690501837504,0.008651043308991035,4.395149086981717,3.3333333333333286,-3.4271822633624973,4.186326114505288,0.4793261499340568,8.02384825047498,5.999999999999991,21.97574543490859,5.614545196121962
1261,14.388160271475858,22.328615856928728,19.51021783676132,36.7167761284046,0.16021379275887979,11.974596933014087,18.723781640762052,1.2384582820793621,2.0671200235079543,0.6666666666666647,0.0,5.231961358629168,0.1324192019466616,-0.06937142494980156,0.3350870882841901,2.1207438897976143,2.560757276802745,0.38030949445370676,6.999999999999982,10.603719448988068,6.473559711836385,0.11133470445337543,0.07665186262306561,36.7167761284046,0.029076333757796835,0.0662096009733308,2.3070294127297215,3.333333333333324,5.12151455360549,2.0671200235079543,0.5327002380225638,10.736138650934729,5.999999999999983,11.535147063648608,0.7864361959992678
1683,10.150532747233825,25.80002043048303,17.181716289828486,35.95055317771684,0.37583314292121306,14.453239904564855,16.27928641415371,1.8596068479468706,2.280708184998911,0.6666666666666646,0.0,4.315596983323509,-0.037928663153545226,-0.020024976418306008,0.763756402156115,2.5263123439543054,1.8343311013645636,0.04419544624797683,6.999999999999979,12.631561719771533,6.9163059443618256,0.1489147016374288,0.23837873767118933,35.95055317771684,-0.03441169794843865,-0.018964331576772613,2.065983205285136,3.333333333333325,3.668662202729127,2.280708184998911,0.39685437627388015,12.593633056617985,5.999999999999984,10.329916026425677,0.9024298756747761
1414,11.08022731490917,23.615851067100294,17.64778468223595,34.696078382009475,-0.009222492852491826,12.722473693134456,17.691324564584807,1.478560941647341,1.0890626216435533,0.6666666666666662,0.0,4.325820006639057,-0.027598810608348387,-0.020998730860281204,0.7227242550779454,2.254302312419093,4.428378418757061,-0.4228114531529708,6.999999999999991,11.271511562095462,7.254578855957887,-0.2635067328592772,0.6634412877292016,34.696078382009475,-0.05894722055426661,-0.013799405304174193,1.5491010210854266,3.3333333333333313,8.856756837514123,1.0890626216435533,0.9678454815087711,11.243912751487112,5.999999999999992,7.74550510542713,-0.043539882348850534
4509,9.369873212412251,24.823065893579116,20.449150814728,34.19293910599135,0.24922913539932365,13.783237344213589,17.711236708633148,1.6077653072943932,4.3473804610862095,0.6666666666666647,0.0,-0.039449052950241814,0.001402621813031471,0.11103270836876827,0.27766114376577716,2.4348138830212336,-0.6310931465778898,2.4480435658470783,6.999999999999986,12.174069415106171,7.081191629415325,-0.039444990240184524,-0.26606337780210765,34.19293910599135,-0.05937832164658949,0.0007013109065157355,2.9252085081405443,3.3333333333333246,-1.2621862931557797,4.3473804610862095,0.8540716230107336,12.175472036919201,5.999999999999981,14.626042540702723,2.7379141060948493
6340,10.984463264844514,22.984384671681667,21.17510868037851,33.968847936526174,-0.02083830148688741,10.2088496106007,20.262067591635375,1.512459469005404,2.4002527549185864,0.6666666666666653,0.0,2.5848896455469754,0.00863611067467157,-0.08229196653998523,0.7474213279899619,1.737550806184125,3.092195692897815,0.15078611346863036,6.999999999999987,8.687754030920624,6.241340433968564,0.02669057300006357,0.4380045487644394,33.968847936526174,0.07043504082446563,0.004318055337335785,2.335484690184231,3.3333333333333277,6.18439138579563,2.4002527549185864,0.7520724058518415,8.696390141595296,5.999999999999987,11.677423450921157,0.913041088743137
6919,1.1842608790369278,31.284155712859643,22.616850966384078,32.46841659189656,0.08700748654171152,8.9330127711217,22.419132569953778,1.716091051013454,3.840054323420079,0.6666666666666636,0.0,0.918552854390785,0.131752612256678,0.11816012661625752,0.386318902257579,1.417033821570313,0.5692042988712235,0.008513229356018504,6.99999999999997,7.085169107851565,6.2047769847939325,-0.30471641681260064,0.7133667275413985,32.46841659189656,-0.01055744498695209,0.065876306128339,3.4881339297582494,3.3333333333333184,1.138408597742447,3.840054323420079,0.5999661024735025,7.216921720108243,5.99999999999997,17.44066964879125,0.1977183964303021
4533,9.6332729888377,21.550100734328126,17.480856986200273,31.183373723165815,0.2387387506653293,12.318624536130892,14.790403549160978,0.9864935953005778,1.18515472229336,0.6666666666666653,0.0,1.3838922008346626,-0.0023033254237895687,0.06956998856938201,0.16313897013103287,2.2668868532508193,3.7899408448070773,2.4806054602634875,6.999999999999984,11.334434266254096,6.492717910950165,-0.019845958845371207,-0.10971573884144128,31.183373723165815,-0.0030150230792335003,-0.0011516627118947844,1.2050734274506931,3.333333333333326,7.5798816896141545,1.18515472229336,1.0931101130958316,11.332130940830305,5.999999999999987,6.025367137253465,2.690453437039297
3635,8.05037584106116,21.52702201518788,17.937599912263316,29.57739785624904,-0.00836630778384756,9.546346992210536,14.723291663077706,2.1283826782778696,1.2136890163767442,0.6666666666666672,0.0,2.0934509517751954,-0.014654286527598124,-0.0726915146948903,-6.38312472031402e-05,1.4865237200920534,4.808922799966867,2.47034857941627,7.000000000000009,7.432618600460267,5.903671018593504,0.304906683026823,-0.07842528825324957,29.57739785624904,0.5118083326846082,-0.007327143263799062,0.7783514093534458,3.3333333333333366,9.617845599933734,1.2136890163767442,0.8599538394915457,7.417964313932669,6.000000000000007,3.8917570467672293,3.2143082491856076
6366,6.5607336911101815,22.07461725897427,16.1336429118805,28.63535095008443,-0.056549808638040606,10.562507199898667,15.258971377900277,1.331487342657809,1.9281237682965358,0.6666666666666634,0.0,1.9392008383052821,-0.014985076312225681,0.01728877248369455,0.12223344892907337,1.8492009867106172,2.044364204716412,0.8717978518390855,6.9999999999999645,9.246004933553088,7.513511007137812,-0.2828390301609186,0.062138276123950925,28.63535095008443,0.1461904908892767,-0.0074925381561128405,1.8484238400341835,3.333333333333316,4.088728409432824,1.9281237682965358,0.8409317668727838,9.231019857240863,5.999999999999972,9.242119200170919,0.8746715339802122
7451,7.329599063572,20.892348902112566,16.42857841138529,28.221947965684574,0.23403736737619238,9.65011221455762,15.756187379363546,1.5510649523112283,3.076892738062794,0.6666666666666652,0.0,2.1432573397416474,0.00729786808292686,-0.09092735920605328,0.9889806011045494,1.6183498788326949,0.8721702628920027,-0.3308466913943335,6.999999999999985,8.09174939416347,6.487266468147586,0.03501560683330929,-0.004408100046309045,28.221947965684574,0.07016887468428054,0.00364893404146343,2.186990823103349,3.333333333333325,1.7443405257840054,3.076892738062794,0.7062799944416744,8.099047262246398,5.999999999999985,10.934954115516742,0.6723910320217523
4112,-8.25245585618747,35.258082943945396,13.911445079109285,27.005627087757915,0.14904490102450418,9.680503077750426,13.816080541981012,1.3724735538150918,3.103352243826666,0.6666666666666625,0.0,3.4136789308981954,-0.01062786659914831,-0.0724901724106864,0.6555132613393913,1.6637314781068961,1.1974584743072771,-0.6467608440267407,6.999999999999959,8.318657390534486,5.76379580300835,0.2222358780241455,0.4574160342908125,27.005627087757915,-0.06313358579783454,-0.005313933299574155,1.663562269907958,3.3333333333333117,2.3949169486145543,3.103352243826666,0.5858047577084631,8.308029523935339,5.999999999999961,8.317811349539795,0.09536453712827542
4451,1.2489875478787171,25.437523181261888,13.978684957938066,26.6865107291406,-0.015650902104904413,10.944696597819817,11.596945838881775,1.5888181650675128,0.6745328193618718,0.6666666666666662,0.0,1.7631291733827266,-0.032652486915770856,-0.0802212174294024,0.3270072139821353,1.877706183933614,3.9622928138260054,1.5761122719764638,6.999999999999991,9.38853091966807,7.076876692733855,0.5812802134430639,0.18563718893312012,26.6865107291406,-0.022439362915968465,-0.016326243457885428,0.5995654783735781,3.33333333333333,7.924585627652011,0.6745328193618718,0.24575120734565525,9.3558784327523,5.999999999999992,2.9978273918678946,2.3817391190562915
1287,3.189054573885546,21.89686022020645,17.189744907860568,25.085914794092012,-0.019298071244467332,6.6341700812935205,15.377438025477222,1.0340416504756398,2.357890515004918,0.6666666666666656,0.0,1.261999804937909,-0.017227812438557075,0.10275149751613519,0.20541914693305374,1.1234712486512863,2.414655374157511,1.4330063468525522,6.9999999999999885,5.617356243256433,5.762739242417137,0.13217904083362014,0.700447435577565,25.085914794092012,-0.061049149752010604,-0.008613906219278537,1.6380473524314572,3.333333333333327,4.829310748315022,2.357890515004918,0.8724321550489558,5.600128430817875,5.999999999999991,8.190236762157284,1.8123068823833497
1102,-9.233498523375241,34.08527500908268,20.385446610874286,24.851776485707422,-0.031670071786038076,5.649614069723448,17.73890945891605,1.4897662501658893,3.3391187221859546,0.6666666666666662,0.0,-1.1832841948903057,-0.0034257902412186056,0.1313519873179586,-0.13938948671631257,0.8326547219597555,2.6546042897966347,2.251547254447876,6.99999999999999,4.163273609798774,6.269900406148311,0.29604719821933345,1.0793447475887146,24.851776485707422,0.10698019868937718,-0.0017128951206093028,1.8181164314273661,3.3333333333333304,5.309208579593269,3.3391187221859546,0.6032138507171315,4.159847819557555,5.999999999999998,9.090582157136827,2.646537151958232
4026,2.791282645616592,21.81002489197416,13.818797296083307,24.601307537590756,-0.02214336907220485,7.9507436742862,12.343790486587361,1.5674360854999816,1.7283550843091575,0.6666666666666665,0.0,2.8317665672212526,-0.005991873682719423,0.12290290375651382,0.4993753343896085,1.277859892493788,1.7354332449150416,0.6404842679547069,6.999999999999999,6.389299462468939,6.51535284509988,0.17063731132517834,-0.08223173301155712,24.601307537590756,0.04160699206993637,-0.0029959368413597113,1.4289137824896223,3.3333333333333313,3.470866489830083,1.7283550843091575,0.20475757644626202,6.383307588786219,5.999999999999998,7.144568912448118,1.4750068094959445
2415,0.7845727644641256,22.886688281887913,17.258551709783916,23.671261046352036,0.28218795206952213,8.325672841642973,16.64630110545923,1.3417725125416071,3.100080937916725,0.666666666666666,0.0,-1.9129635050748584,-0.017140133838438855,-0.06613329394053655,0.7651822589315969,1.4002080925879605,0.15793294538607172,-0.18575402179452483,6.999999999999993,7.001040462939804,6.306173137788729,0.15276285435780323,0.3200209430026655,23.671261046352036,-0.05380719322965309,-0.008570066919219427,2.646070855354073,3.3333333333333304,0.31586589077214344,3.100080937916725,0.7790489235469186,6.983900329101366,5.999999999999993,13.23035427677036,0.6122506043246858
9480,4.139568467173884,18.895453750841092,10.247025395789615,23.035022218014962,-0.07801662345085063,7.470383324384507,8.674804613351972,0.6617982088661256,0.8511785905296296,0.6666666666666661,0.0,5.317613497840851,0.0030926709750189033,-0.018126965423688017,0.608385086833839,1.3610984889086721,2.6329883246596815,0.8469118643201297,6.999999999999991,6.8054924445433596,6.0662858860857645,0.0990286302845271,0.16438491066653743,23.035022218014962,0.03602216642283157,0.0015463354875094517,0.5115298747005974,3.3333333333333304,5.265976649319363,0.8511785905296296,1.0109386710798405,6.808585115518379,5.999999999999993,2.5576493735029846,1.5722207824376393
3489,5.146548045506291,17.82492340571965,14.231887138949299,22.971471451225945,0.006828748540094347,6.015139361106011,13.819326810960291,1.9334892588253831,1.5083729136720998,0.6666666666666666,0.0,2.7244449511706397,-0.015375471751029787,-0.0686766977639701,0.8417600687721438,0.8194051148063323,4.488820549485842,-0.1771082710895987,6.999999999999999,4.097025574031659,5.9548643919993225,-0.16688417802927208,0.26129431203892206,22.971471451225945,-0.01653059390029777,-0.0076877358755148935,0.666662559663301,3.333333333333333,8.977641098971684,1.5083729136720998,0.23167844659997144,4.081650102280629,5.9999999999999964,3.333312798316504,0.41256032798900516
5900,0.48706399194302463,22.420927146231474,10.103776142937857,22.90799113817451,0.00039854088642760077,5.376665116566473,8.365327317369452,0.636033709109455,1.635889952515999,0.6666666666666656,0.0,7.427549878670173,-0.026327302269361256,-0.031368865077363875,0.5817356328325995,0.9533917419452757,2.2988211538411507,1.2238478032432565,6.999999999999995,4.766958709726378,6.588862744351579,0.0529460010203982,0.23163947086341632,22.90799113817451,-0.0887117464504856,-0.013163651134680628,0.426359011434231,3.3333333333333264,4.597642307682301,1.635889952515999,0.5598192901307313,4.740631407457017,5.999999999999992,2.131795057171155,1.738448825568404
