start_timestamp,end_timestamp,duration,travel_to,deploy,travel_from,cycle_type,event_key,ts,match_type,match_number,cycle_timestamp,filename,match_index
176.997679,182.257643,5.2599639999999965,,,,L1,2025practice,2025-03-15 14:44:47,Prac,0,2025-03-15 14:47:43.997679000,akit_25-03-15_14-44-47.wpilog,73
182.257643,193.657805,11.400161999999995,5.860018999999994,3.4800170000000037,2.060125999999997,L4,2025practice,2025-03-15 14:44:47,Prac,0,2025-03-15 14:47:49.257643000,akit_25-03-15_14-44-47.wpilog,74
193.657805,203.337678,9.679873000000015,3.479832000000016,3.620273999999995,2.579767000000004,L4,2025practice,2025-03-15 14:44:47,Prac,0,2025-03-15 14:48:00.657805000,akit_25-03-15_14-44-47.wpilog,75
203.337678,225.057761,21.72008299999999,4.25998899999999,14.360017999999997,3.1000760000000014,L4,2025practice,2025-03-15 14:44:47,Prac,0,2025-03-15 14:48:10.337678000,akit_25-03-15_14-44-47.wpilog,76
225.057761,237.257688,12.199927000000002,4.379952000000003,3.700019999999995,4.1199550000000045,L4,2025practice,2025-03-15 14:44:47,Prac,0,2025-03-15 14:48:32.057761000,akit_25-03-15_14-44-47.wpilog,77
237.257688,246.837669,9.579981000000004,3.7799890000000005,3.159992999999986,2.6399990000000173,L3,2025practice,2025-03-15 14:44:47,Prac,0,2025-03-15 14:48:44.257687999,akit_25-03-15_14-44-47.wpilog,78
246.837669,259.517651,12.679981999999995,6.379993999999982,2.6399990000000173,3.659988999999996,L3,2025practice,2025-03-15 14:44:47,Prac,0,2025-03-15 14:48:53.837669000,akit_25-03-15_14-44-47.wpilog,79
259.517651,268.097805,8.580153999999993,4.300020000000018,,,L2,2025practice,2025-03-15 14:44:47,Prac,0,2025-03-15 14:49:06.517651000,akit_25-03-15_14-44-47.wpilog,80
268.097805,284.797684,16.69987900000001,4.699902000000009,2.8199710000000096,9.180005999999992,L2,2025practice,2025-03-15 14:44:47,Prac,0,2025-03-15 14:49:15.097805000,akit_25-03-15_14-44-47.wpilog,81
284.797684,296.537664,11.739980000000003,2.0599960000000124,7.1202879999999595,2.559696000000031,L4,2025practice,2025-03-15 14:44:47,Prac,0,2025-03-15 14:49:31.797684000,akit_25-03-15_14-44-47.wpilog,82
296.537664,316.277665,19.740001000000007,3.700000999999986,13.200013000000013,2.839987000000008,L4,2025practice,2025-03-15 14:44:47,Prac,0,2025-03-15 14:49:43.537664000,akit_25-03-15_14-44-47.wpilog,83
316.277665,326.777836,10.500170999999966,3.360034999999982,4.059982999999988,3.0801529999999957,L3,2025practice,2025-03-15 14:44:47,Prac,0,2025-03-15 14:50:03.277665000,akit_25-03-15_14-44-47.wpilog,84
38.610682,43.930803,5.320121,,,,L1,2025practice,2025-03-15 14:59:40,Prac,0,2025-03-15 15:00:18.610682000,akit_25-03-15_14-59-40.wpilog,85
43.930803,57.675148,13.744345000000003,6.1416830000000004,4.1399140000000045,3.4627479999999977,L4,2025practice,2025-03-15 14:59:40,Prac,0,2025-03-15 15:00:23.930803000,akit_25-03-15_14-59-40.wpilog,86
57.675148,71.595068,13.919919999999998,3.560077999999997,6.759861999999998,3.599980000000002,L4,2025practice,2025-03-15 14:59:40,Prac,0,2025-03-15 15:00:37.675148000,akit_25-03-15_14-59-40.wpilog,87
71.595068,96.475125,24.880057000000008,5.160033999999996,14.320007000000004,5.400016000000008,L4,2025practice,2025-03-15 14:59:40,Prac,0,2025-03-15 15:00:51.595068000,akit_25-03-15_14-59-40.wpilog,88
96.475125,109.535104,13.059978999999998,6.399991,3.78002699999999,2.8799610000000087,L4,2025practice,2025-03-15 14:59:40,Prac,0,2025-03-15 15:01:16.475125000,akit_25-03-15_14-59-40.wpilog,89
109.535104,122.315108,12.780003999999991,5.839984999999999,4.1000509999999935,2.839967999999999,L4,2025practice,2025-03-15 14:59:40,Prac,0,2025-03-15 15:01:29.535104000,akit_25-03-15_14-59-40.wpilog,90
122.315108,140.775104,18.459996000000004,7.140044000000003,5.859962999999993,5.459989000000007,L4,2025practice,2025-03-15 14:59:40,Prac,0,2025-03-15 15:01:42.315108000,akit_25-03-15_14-59-40.wpilog,91
140.775104,162.995091,22.219987000000003,8.619999000000007,5.480189999999993,8.119798000000003,L4,2025practice,2025-03-15 14:59:40,Prac,0,2025-03-15 15:02:00.775104000,akit_25-03-15_14-59-40.wpilog,92
162.995091,174.055176,11.060084999999987,2.860112999999984,5.120023000000003,3.079948999999999,L4,2025practice,2025-03-15 14:59:40,Prac,0,2025-03-15 15:02:22.995091000,akit_25-03-15_14-59-40.wpilog,93
174.055176,185.4351,11.379924000000017,5.399923999999999,3.519974000000019,2.460025999999999,L4,2025practice,2025-03-15 14:59:40,Prac,0,2025-03-15 15:02:34.055176000,akit_25-03-15_14-59-40.wpilog,94
185.4351,198.755336,13.320235999999994,3.7600109999999916,6.680003999999997,2.880221000000006,L4,2025practice,2025-03-15 14:59:40,Prac,0,2025-03-15 15:02:45.435100000,akit_25-03-15_14-59-40.wpilog,95
1289.800949,1305.46097,15.660021000000143,4.960103000000117,4.839898999999832,5.860019000000193,L4,2025practice,2025-03-15 15:11:39,Prac,0,2025-03-15 15:33:08.800949000,akit_25-03-15_15-11-39.wpilog,96
1305.46097,1319.96106,14.50009,6.019975999999815,3.5600050000000465,4.920109000000139,L4,2025practice,2025-03-15 15:11:39,Prac,0,2025-03-15 15:33:24.460970000,akit_25-03-15_15-11-39.wpilog,97
1319.96106,1334.44132,14.480259999999817,6.139938999999913,4.55996099999993,3.7803599999999733,L4,2025practice,2025-03-15 15:11:39,Prac,0,2025-03-15 15:33:38.961060000,akit_25-03-15_15-11-39.wpilog,98
1334.44132,1356.240965,21.799645000000055,8.119613000000072,9.660061000000042,4.019970999999941,L4,2025practice,2025-03-15 15:11:39,Prac,0,2025-03-15 15:33:53.441320000,akit_25-03-15_15-11-39.wpilog,99
1356.240965,1390.000944,33.75997899999993,11.640198999999939,19.59978100000012,2.5199989999998706,L4,2025practice,2025-03-15 15:11:39,Prac,0,2025-03-15 15:34:15.240965000,akit_25-03-15_15-11-39.wpilog,100
1390.000944,1420.49874,30.497796000000108,11.560008000000153,13.137778000000026,5.800009999999929,L4,2025practice,2025-03-15 15:11:39,Prac,0,2025-03-15 15:34:49.000944000,akit_25-03-15_15-11-39.wpilog,101
1420.49874,1430.478714,9.979974000000084,3.8000409999999647,3.819928000000118,2.360005000000001,L4,2025practice,2025-03-15 15:11:39,Prac,0,2025-03-15 15:35:19.498740000,akit_25-03-15_15-11-39.wpilog,102
1430.478714,1440.518716,10.040001999999959,4.4200009999999565,3.399973999999929,2.220027000000073,L4,2025practice,2025-03-15 15:11:39,Prac,0,2025-03-15 15:35:29.478714000,akit_25-03-15_15-11-39.wpilog,103
136.63633,154.336332,17.700002000000012,7.159985000000006,6.020013000000006,4.520004,L4,2025practice,2025-03-15 16:15:58,Prac,0,2025-03-15 16:18:14.636330000,akit_25-03-15_16-15-58.wpilog,104
154.336332,169.476286,15.139953999999989,3.6799680000000023,5.980018999999999,5.479966999999988,L4,2025practice,2025-03-15 16:15:58,Prac,0,2025-03-15 16:18:32.336332000,akit_25-03-15_16-15-58.wpilog,105
169.476286,182.736326,13.260040000000004,4.720028000000013,5.600004000000013,2.9400079999999775,L4,2025practice,2025-03-15 16:15:58,Prac,0,2025-03-15 16:18:47.476286000,akit_25-03-15_16-15-58.wpilog,106
182.736326,197.576475,14.840148999999997,4.7200109999999995,6.339945,3.780192999999997,L4,2025practice,2025-03-15 16:15:58,Prac,0,2025-03-15 16:19:00.736326000,akit_25-03-15_16-15-58.wpilog,107
